,이름,용량,가격,1ml당 가격,성분,종류,img_src,href
109,라포티셀 판테놀 토너 210ml,210,23000,109.52,"정제수,글리세린,판테놀,다이프로필렌글라이콜,프로판다이올,하이드록시에틸우레아,부틸렌글라이콜,카프릴릴글라이콜,1&2-헥산다이올,펜틸렌글라이콜,하이드록시아세토페논,카보머,알란토인,베타인,카프릴릴/카프릴글루코사이드,알지닌,폴리글리세릴-10라우레이트,폴리글리세릴-10미리스테이트,소듐하이알루로네이트,다이소듐이디티에이,피토스테롤,스쿠알란,레시틴,올리브오일,바이오사카라이드검-1,포스포리피드,하이드롤라이즈드밀단백질,글리세릴카프릴레이트,시어버터,세라마이드엔피,에틸헥실글리세린,타타릭애씨드",skin/toner,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0015/A00000015784304ko.jpg?l=ko,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000157843&dispCatNo=1000001000100080001&trackingCd=Cat1000001000100080001_Small
110,디오디너리 랙틱 애시드 10% + HA 30ml,30,11100,370,"정제수,락틱애씨드,글리세린,펜틸렌글라이콜,프로판다이올,소듐하이드록사이드,소듐하이알루로네이트크로스폴리머,마운틴페퍼열매추출물,마운틴페퍼잎추출물,아라비아고무나무검,잔탄검,아이소세테스-20,트라이소듐에틸렌다이아민다이석시네이트,에틸헥실글리세린,1&2-헥산다이올,카프릴릴글라이콜",skin/toner,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0015/A00000015862002ko.jpg?l=ko,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000158620&dispCatNo=1000001000100080001&trackingCd=Cat1000001000100080001_Small
111,싸이닉 히아루론산 앰플 스킨 300ml,300,18000,60,"정제수,부틸렌글라이콜,글리세린,펜틸렌글라이콜,프로판다이올,소듐하이알루로네이트,하이알루로닉애씨드,하이드롤라이즈드하이알루로닉애씨드,병풀잎추출물,라즈베리케톤,글리세레스-26,폴리글리세릴-10라우레이트,폴리글리세릴-10미리스테이트,판테놀,에틸헥실글리세린,아크릴레이트/C10-30알킬아크릴레이트크로스폴리머,트로메타민,1&2-헥산다이올,시트릭애씨드,마데카소사이드,아시아티코사이드,소듐하이알루로네이트크로스폴리머,하이드롤라이즈드글라이코사미노글리칸,벤질글라이콜,잔탄검,다이소듐이디티에이",skin/toner,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0014/A00000014166803ko.jpg?l=ko,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000141668&dispCatNo=1000001000100080001&trackingCd=Cat1000001000100080001_Small
112,클럽맨피노드 클래식바닐라 에프터쉐이브로션 50ml,50,9000,180,"변성알코올,정제수,향료,시트로넬올,쿠마린,유제놀,헥실신남알,리날룰,황색4호",skin/toner,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0012/A00000012451102ko.jpg?l=ko,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000124511&dispCatNo=1000001000100080001&trackingCd=Cat1000001000100080001_Small
113,원씽 어성초 추출물 150ml,150,7900,52.67,"어성초추출물,부틸렌글라이콜,1&2-헥산다이올",skin/toner,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0015/A00000015450601ko.jpg?l=ko,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000154506&dispCatNo=1000001000100080001&trackingCd=Cat1000001000100080001_Small
114,차앤박 옴므랩 프레쉬 토너 120ml,120,27000,225,"정제수,다이프로필렌글라이콜,글리세린,나이아신아마이드,1&2-헥산다이올,피이지-60하이드로제네이티드캐스터오일,부틸렌글라이콜,판테놀,알란토인,오렌지오일,징크피씨에이,베르가모트오일,왕귤껍질오일,센티드제라늄꽃오일,쇠비름추출물,필리핀오렌지껍질오일,라반딘오일,일랑일랑꽃오일,메틸프로판다이올,아틀라스시다나무껍질오일,세드랏껍질오일,타우린,스피어민트잎오일,육계전초오일,커피콩추출물,글리시레티닉애씨드,트라이소듐이디티에이,리모넨,리날룰,시트로넬올",skin/toner,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0016/A00000016439601ko.jpg?l=ko,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000164396&dispCatNo=1000001000100080001&trackingCd=Cat1000001000100080001_Small
115,폴라초이스 스킨 퍼펙팅 바하 리퀴드 각질제거제 118ml 기획팩,118,32000,271.19,"정제수,프로필렌글라이콜,나이아신아마이드,펜틸렌글라이콜,피이지/피피지-17/6코폴리머,폴리솔베이트20,살리실릭애씨드,비스-피이지-18메틸에터다이메틸실레인,글리세린,소듐하이드록사이드,10-하이드록시데카노익애씨드,알란토인,다이포타슘글리시리제이트,테트라소듐이디티에이,소듐하이알루로네이트,페녹시에탄올,카프릴릴글라이콜,클로페네신",skin/toner,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0016/A00000016421401ko.jpg?l=ko,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000164214&dispCatNo=1000001000100080001&trackingCd=Cat1000001000100080001_Small
116,비오템 옴므 포스 수프림 토너 200ml,200,96000,480,정제수부틸렌글라이콜글리세린이소도데칸펜타에리스리틸테트라에칠헥사노에이트페녹시에탄올디메치콘클로페네신아크릴레이트/C10-30알킬아크릴레이트크로스폴리머하이드록시프로필테트라하이드로피란트리올트리에탄올아민향료비에이치티디메치콘올과물시계꽃씨오일행인오일비트레오실라발효물옥수수오일쌀겨오일아데노신삼나무싹추출물리날룰.,skin/toner,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0016/A00000016414201ko.jpg?l=ko,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000164142&dispCatNo=1000001000100080001&trackingCd=Cat1000001000100080001_Small
117,AHC 허브솔루션 레몬 토너 500ml,500,15000,30,"'정제수,레몬추출물,글리세린,다이프로필렌글라이콜,에탄올,펜틸렌글라이콜,사과수,소듐하이알루로네이트,라임추출물,커먼자스민꽃/잎추출물,연꽃꽃추출물,프리지어추출물,블루플래그아이리스추출물,에델바이스꽃/잎추출물,마돈나백합비늘줄기추출물,나팔수선화추출물,,장미추출물,부틸렌글라이콜,프로판다이올,피이지-60하이드로제네이티드캐스터오일,옥틸도데세스-16,트로메타민,글리세릴카프릴레이트,폴리글루타믹애씨드,에틸헥실글리세린,카보머,다이소듐이디티에이,페녹시에탄올,향료",skin/toner,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0016/A00000016536601ko.jpg?l=ko,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000165366&dispCatNo=1000001000100080001&trackingCd=Cat1000001000100080001_Small
118,비긴스 콤부톡스 스킨 토너 200ml,200,25000,125,"효모/자일리눔/홍차발효물,프로판다이올,글리세레스-26,부틸렌글라이콜,1&2-헥산다이올,베르가모트오일,카카오추출물,클레리오일,인도멀구슬나무꽃추출물,홀리바질잎추출물,인도멀구슬나무잎추출물,울금뿌리추출물,참산호말추출물,오렌지껍질오일,정제수,폴리글리세릴-10라우레이트,에틸헥실글리세린,폴리쿼터늄-51덱스트린,글루코노락톤,잔탄검,리모넨,리날룰",skin/toner,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0018/A00000018315902ko.jpg?l=ko,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000183159&dispCatNo=1000001000100080001&trackingCd=Cat1000001000100080001_Small
119,프리메라 맨 인더핑크 아쿠아 쉴드 리프레싱 워터 160ml,160,30000,187.5,"정제수,프로판다이올,변성알코올,글리,세린,피피지-13-데실테트라데세스-24,향료,에틸,헥실글리세린,다이소듐이디티에이,에탄올,1,2,-헥산다이올,하이알루로닉애씨드,흰버드나무,껍질추출물,황금추출물,소듐하이알루로네이트,부틸렌글라이콜,약모밀추출물,사철쑥추출물,하이,드롤라이즈드하이알루로닉애씨드,소듐하이알루,로네이트크로스폴리머,토코페롤,소듐아세틸레,이티드하이알루로네이트",skin/toner,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0016/A00000016389501ko.jpg?l=ko,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000163895&dispCatNo=1000001000100080001&trackingCd=Cat1000001000100080001_Small
120,케어존 리큐어 노르데나우 시카 토너 240ml,240,26000,108.33,"정제수,다이프로필렌글라이콜,1&2-헥산다이올,글리세린,메틸글루세스-20,판테놀,다이포타슘글리시리제이트,글리시레티닉애씨드,스페인감초뿌리추출물,병풀잎추출물,부틸렌글라이콜,아크릴레이트/C10-30알킬아크릴레이트크로스폴리머,트라이소듐이디티에이,트로메타민,잔탄검,소듐하이알루로네이트",skin/toner,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0016/A00000016386606ko.jpg?l=ko,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000163866&dispCatNo=1000001000100080001&trackingCd=Cat1000001000100080001_Small
121,AHC 허브솔루션 로즈 토너 500ml,500,15000,30,"정제수,프로방스장미꽃수,글리세린,다이프로필렌글라이콜,에탄올,펜틸렌글라이콜,사과수,석류나무추출물,코치닐선인장열매추출물,꿀추출물,로즈마리잎추출물,소듐하이알루로네이트,부틸렌글라이콜,프로판다이올,피이지-60하이드로제네이티드캐스터오일,옥틸도데세스-16,카프릴릴글라이콜,트로메타민,글리세릴카프릴레이트,폴리글루타믹애씨드,에틸헥실글리세린,카보머,다이소듐이디티에이,페녹시에탄올,향료",skin/toner,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0016/A00000016536401ko.jpg?l=ko,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000165364&dispCatNo=1000001000100080001&trackingCd=Cat1000001000100080001_Small
122,플리프 시카-알로에 프레쉬 스킨 200ml,200,18000,90,"알로에베라잎추출물,부틸렌글라이콜,병풀추출물,나이아신아마이드,베타인,프로판다이올,안젤리카추출물,레이디스맨틀추출물,아이브라이트추출물,락토바실러스발효용해물,대왕송잎추출물,당느릅나무뿌리추출물,달맞이꽃추출물,칡뿌리추출물,오이열매추출물,파파야열매추출물,판테놀,카프릴로일살리실릭애씨드,소듐하이알루로네이트,옥틸도데세스-16,알란토인,카보머,아데노신,정제수,트로메타민,다이소듐이디티에이,1&2-헥산다이올,하이드록시아세토페논,에틸헥실글리세린,레몬오일,오렌지껍질오일,베르가모트오일,리모넨",skin/toner,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0016/A00000016351903ko.jpg?l=ko,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000163519&dispCatNo=1000001000100080001&trackingCd=Cat1000001000100080001_Small
123,아벤느 젠틀 토닝 로션 200ml 듀오 기획,400,40500,101.25,"아벤느온천수,향료,하이드로제네이티드스타치하이드롤리세이트,피이지-7글리세릴코코에이트,페녹시에탄올,스테아랄코늄헥토라이트,트리소듐이디티에이,정제수",skin/toner,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0016/A00000016643501ko.jpg?l=ko,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000166435&dispCatNo=1000001000100080001&trackingCd=Cat1000001000100080001_Small
124,스케다 화이트닝 에센셜 토너 135ml,135,22000,162.96,"정제수,글리세린,에탄올,나이아신아마이드,베타인,1&2-헥산다이올,디메치콘,부틸렌글라이콜,비스-피이지-18메칠에텔디메칠실란,블랙콤플렉스,모근추출물,피이지-8,소듐하이알루로네이트,트레할로스,마치현추출물,병풀추출물,갈락토미세스발효여과물,금사연둥지추출물,위치하젤추출물,소듐폴리아크릴레이트,하이드로제네이티드캐스터오일,알란토인,디메치콘/비닐디메치콘크로스폴리머,녹차씨오일,에칠헥실팔미테이트,카프릴릭/카프릭트리글리세라이드,향료,에칠헥실글리세린,스테아릭애씨드,세테아릴알코올,사이클로펜타실록산,아보카도오일,호호바씨오일,폴리소르베이트60,시어버터,소르비탄스테아레이트,하이드로제네이티드레시틴,카보머,알지닌,글리세릴스테아레이트,트리데세스-6,피이지/피피지-18/18디메치콘,세테아릴올리베이트,소르비탄올리베이트,피이지-100스테아레이트,세라마이드엔피",skin/toner,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0016/A00000016482101ko.jpg?l=ko,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000164821&dispCatNo=1000001000100080001&trackingCd=Cat1000001000100080001_Small
125,라네즈 크림스킨 170ml 기획,220,33000,150,"정제수,부틸렌글라이콜,글리세린,메도우폼씨오일,아이소펜틸다이올,1&2-헥산다이올,스쿠알란,폴리글리세릴-10스테아레이트,글리세릴스테아레이트시트레이트,소듐스테아로일글루타메이트,이눌린라우릴카바메이트,글리세릴카프릴레이트,에틸헥실글리세린,프로판다이올,다이소듐이디티에이,카보머,만니톨,아크릴레이트/스테아릴메타크릴레이트코폴리머,흰목이버섯포자낭과추출물,하이알루로닉애씨드,녹차추출물,잔탄검,세라마이드엔피,동백나무꽃추출물,토코페롤,아세틸테트라펩타이드-11",skin/toner,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0018/A00000018264603ko.jpg?l=ko,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000182646&dispCatNo=1000001000100080001&trackingCd=Cat1000001000100080001_Small
126,닥터지 에이클리어 밸런싱 토너 200ml,200,27000,135,"정제수,펜틸렌글라이콜,프로판다이올,1&2-헥산다이올,글리세레스-26,에톡시다이글라이콜,석시닉애씨드,판테놀,트로메타민,락토바실러스발효물,다이소듐이디티에이,부틸렌글라이콜,엑토인,락토바이오닉애씨드,만델릭애씨드,카프릴로일살리실릭애씨드,병풀추출물,약모밀추출물,워터민트추출물,애플민트잎추출물,스피어민트추출물,아시아틱애씨드,아시아티코사이드,마데카식애씨드,마데카소사이드",skin/toner,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0016/A00000016571001ko.jpg?l=ko,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000165710&dispCatNo=1000001000100080001&trackingCd=Cat1000001000100080001_Small
127,케어존 아큐어 클래리파잉 토너 240ml,240,24000,100,"정제수,다이프로필렌글라이콜,1&2-헥산다이올,글리세린,부틸렌글라이콜,나이아신아마이드,판테놀,락토바실러스발효물,울금뿌리추출물,소듐시트레이트,트라이소듐이디티에이,카르니틴,시트릭애씨드,살리실릭애씨드,베타-글루칸,알란토인,소듐하이알루로네이트",skin/toner,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0018/A00000018272001ko.jpg?l=ko,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000182720&dispCatNo=1000001000100080001&trackingCd=Cat1000001000100080001_Small
